time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-07-02T18:24:55.000Z,51.5782,-175.811,37.9,4.1,ml,,,,0.53,ak,ak11639972,2015-07-14T23:35:18.662Z,"67km ESE of Adak, Alaska",earthquake
2015-07-02T15:01:10.650Z,-5.9841,147.335,82.79,5.3,mb,,69,3.403,0.7,us,us10002n0i,2015-07-02T21:12:34.405Z,"90km NNE of Lae, Papua New Guinea",earthquake
2015-07-02T13:36:20.770Z,11.8668,142.4645,45,4.6,mb,,137,22.475,0.62,us,us10002n0a,2015-07-02T21:38:58.880Z,"285km WSW of Merizo Village, Guam",earthquake
2015-07-02T07:26:49.470Z,-34.6926,-16.1809,10,5.7,mb,,61,20.877,1,us,us10002mzh,2015-07-17T16:06:36.000Z,"Southern Mid-Atlantic Ridge",earthquake
2015-07-02T07:18:24.270Z,34.4411,73.7036,10,5.4,mb,,62,0.867,1.09,us,us10002mzg,2015-07-02T16:19:42.789Z,"22km ENE of Muzaffarabad, Pakistan",earthquake
2015-07-02T07:04:32.000Z,-7.4327,120.222,413.11,4.9,mb,,57,2.326,0.97,us,us10002mzb,2015-07-02T15:07:02.868Z,"95km NNW of Congkar, Indonesia",earthquake
2015-07-02T07:03:23.790Z,53.1083,173.0287,23.49,4.8,mb,,130,0.752,0.91,us,us10002mzc,2015-07-14T23:34:58.731Z,"31km NNW of Attu Station, Alaska",earthquake
2015-07-02T06:05:46.840Z,38.5198,141.8613,61.57,4.6,mb,,133,1.065,1.01,us,us10002mym,2015-07-02T12:55:55.168Z,"50km ENE of Ishinomaki, Japan",earthquake
2015-07-02T01:56:11.220Z,27.749,85.2992,10,4.2,mb,,120,0.039,0.96,us,us10002mxq,2015-07-02T09:42:31.008Z,"5km NNW of Kathmandu, Nepal",earthquake
2015-07-01T23:20:12.000Z,56.2162,-153.5796,46.1,4.3,ml,,,,0.9,ak,ak11639423,2015-07-08T19:56:15.890Z,"118km S of Larsen Bay, Alaska",earthquake
2015-07-01T19:35:21.050Z,-10.9949,162.5624,8.95,5.8,mwb,,40,3.002,1.04,us,us10002mw0,2015-07-17T16:06:35.000Z,"92km SE of Kirakira, Solomon Islands",earthquake
2015-07-01T18:24:42.070Z,-60.387,-35.3197,13.89,5.3,mb,,63,6.152,1.16,us,us10002mvf,2015-07-02T02:27:20.935Z,"Scotia Sea",earthquake
2015-07-01T16:11:03.650Z,79.9038,3.5796,10,4.2,mb,,145,1.836,1.32,us,us20002xqt,2015-07-17T00:44:10.025Z,"Greenland Sea",earthquake
2015-07-01T16:05:10.020Z,4.7383,123.8459,476.79,4.1,mb,,101,2.887,0.79,us,us20002xqs,2015-07-17T00:27:36.524Z,"161km SSW of Maitum, Philippines",earthquake
2015-07-01T15:51:17.360Z,35.6762,-34.4,10,4.3,mb,,146,7.426,0.81,us,us20002xqr,2015-07-17T00:15:41.194Z,"Azores Islands region",earthquake
2015-07-01T15:34:43.950Z,-31.9635,-177.9226,10,4.7,mb,,136,2.709,0.84,us,us20002xqq,2015-07-16T23:38:17.227Z,"109km ESE of L'Esperance Rock, New Zealand",earthquake
2015-07-01T15:05:20.170Z,-26.1942,-11.5843,10,4.9,mb,,38,27.754,1.01,us,us10002mtk,2015-07-16T05:36:44.009Z,"Southern Mid-Atlantic Ridge",earthquake
2015-07-01T14:30:21.680Z,-52.2149,159.5981,10,5.7,mb,,53,2.32,0.99,us,usd0005u42,2015-07-17T16:06:34.000Z,"256km N of Macquarie Island, Australia",earthquake
2015-07-01T06:54:59.070Z,-13.0201,169.2641,640.98,4.5,mb,,59,7.953,0.82,us,us10002mra,2015-07-01T14:57:35.354Z,"208km ENE of Sola, Vanuatu",earthquake
2015-07-01T05:55:25.020Z,6.8452,-73.0401,137.87,4.6,mb,,59,0.946,1.06,us,us10002mr1,2015-07-01T06:29:54.605Z,"15km S of Piedecuesta, Colombia",earthquake
2015-07-01T03:16:50.580Z,44.0031,148.7023,47.4,4.5,mb,,168,4.404,1.4,us,us10002mqg,2015-07-01T11:19:28.696Z,"151km SSE of Kuril'sk, Russia",earthquake
2015-07-01T02:42:40.790Z,27.2728,91.2869,35.46,4.5,mb,,133,1.774,0.76,us,us20002xqe,2015-07-16T23:06:12.800Z,"4km E of Mongar, Bhutan",earthquake
2015-07-01T02:41:30.270Z,21.6562,143.0823,294.23,4.4,mb,,35,5.476,0.8,us,us10002mq0,2015-07-16T05:31:21.631Z,"225km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2015-07-01T02:34:24.110Z,-2.8937,147.5656,10,4.4,mb,,87,0.868,0.97,us,us20002xqa,2015-07-16T22:54:09.511Z,"101km SSE of Lorengau, Papua New Guinea",earthquake
2015-07-01T02:25:42.560Z,63.8386,-23.0179,10,4.5,mb,,65,1.173,0.87,us,us10002mpu,2015-07-16T05:23:56.790Z,"26km SW of Sandgerdi, Iceland",earthquake
2015-07-01T02:23:58.810Z,63.9994,-23.2388,10,4.4,mb,,143,1.12,0.95,us,us10002mq6,2015-07-16T05:15:50.600Z,"26km W of Sandgerdi, Iceland",earthquake
2015-07-01T02:16:06.520Z,-59.6234,-26.1395,10,4.5,mb,,76,15.277,0.85,us,us20002xq9,2015-07-16T22:17:08.649Z,"69km SSE of Bristol Island, South Sandwich Islands",earthquake
2015-07-01T01:36:27.750Z,-7.3545,129.1739,130.72,4.1,mb,,84,2.196,0.94,us,us20002xq8,2015-07-16T22:04:04.376Z,"245km WNW of Saumlaki, Indonesia",earthquake
2015-07-01T00:44:50.240Z,-23.9452,-66.8123,205.99,4,mb,,54,2.341,1.11,us,us10002mpq,2015-07-16T05:02:02.567Z,"58km WNW of San Antonio de los Cobres, Argentina",earthquake
2015-06-30T23:07:51.860Z,-15.0364,-73.3756,74.3,4,mb,,96,4.533,0.7,us,us20002xmw,2015-07-16T04:40:35.521Z,"43km E of Coracora, Peru",earthquake
2015-06-30T22:14:34.510Z,-21.2153,169.8895,35,4.8,mb,,113,2.513,0.8,us,us10002mnw,2015-07-01T06:17:03.128Z,"195km SSE of Isangel, Vanuatu",earthquake
2015-06-30T12:19:16.430Z,-32.3474,-177.8171,10,5.2,mb,,57,3.094,0.8,us,us10002mjx,2015-06-30T20:21:54.124Z,"144km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-30T11:57:37.070Z,-6.2801,154.466,35,4.8,mb,,64,3.092,0.69,us,us10002mjt,2015-06-30T20:00:13.138Z,"112km W of Panguna, Papua New Guinea",earthquake
2015-06-30T11:05:03.000Z,-9.7111,165.7258,10,4.8,mb,,239,5.705,0.69,us,us10002mjf,2015-06-30T19:07:43.173Z,"111km N of Lata, Solomon Islands",earthquake
2015-06-30T10:46:55.770Z,-21.5384,-174.2926,10,5.3,mb,,86,8.347,1.44,us,us10002mje,2015-06-30T18:49:36.813Z,"71km ESE of `Ohonua, Tonga",earthquake
2015-06-30T10:34:11.290Z,51.9553,177.1431,66.01,5.2,mb,,118,1.462,0.9,us,us10002mj9,2015-07-14T23:04:36.622Z,"35km WSW of Kiska Volcano, Alaska",earthquake
2015-06-30T08:52:27.980Z,-20.2806,-177.3362,526.48,4.3,mb,,99,5.038,0.42,us,us20002xm7,2015-07-17T08:01:32.749Z,"148km ENE of Ndoi Island, Fiji",earthquake
2015-06-30T08:47:30.930Z,26.0645,142.6027,35.9,4.8,mb,,99,1.093,0.48,us,us10002miw,2015-07-14T09:49:48.704Z,"119km SSE of Chichi-shima, Japan",earthquake
2015-06-30T08:43:15.030Z,30.7896,142.0618,27.74,4.5,mb,,101,3.682,0.69,us,us10002mit,2015-07-13T09:46:31.890Z,"Izu Islands, Japan region",earthquake
2015-06-30T08:07:45.370Z,-5.4074,152.3553,50.45,4.3,mb,,111,1.223,0.48,us,us20002xmh,2015-07-17T07:51:06.310Z,"117km S of Kokopo, Papua New Guinea",earthquake
2015-06-30T08:04:23.390Z,-5.6265,152.5109,12,4.5,mb,,171,1.467,0.65,us,us20002xm6,2015-07-17T07:41:19.875Z,"140km SSW of Taron, Papua New Guinea",earthquake
2015-06-30T07:40:01.320Z,71.0002,-7.6486,10,5.2,mwb,,46,4.762,0.49,us,us10002mig,2015-07-13T08:33:21.389Z,"39km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2015-06-30T07:05:00.020Z,27.1076,141.324,97.63,4.7,mb,,61,0.767,0.62,us,us10002mif,2015-07-13T07:47:47.730Z,"88km W of Chichi-shima, Japan",earthquake
2015-06-30T06:07:22.970Z,36.795,21.5548,10,4.6,mb,,104,0.484,1.49,us,us10002mi3,2015-06-30T14:10:05.770Z,"13km WSW of Methoni, Greece",earthquake
2015-06-30T03:39:28.950Z,-5.4522,151.6015,35,6,mwb,,22,1.372,1.35,us,us10002mhg,2015-07-17T16:06:32.000Z,"142km SSW of Kokopo, Papua New Guinea",earthquake
2015-06-30T00:44:35.220Z,-35.4084,-179.427,35,4.6,mb,,252,2.82,1.11,us,us10002mgs,2015-06-30T08:47:11.138Z,"East of the North Island of New Zealand",earthquake
2015-06-29T22:47:58.560Z,2.7474,92.037,28.76,4.3,mb,,172,5.483,1.13,us,us10002mg4,2015-07-16T04:27:08.429Z,"Off the west coast of northern Sumatra",earthquake
2015-06-29T22:25:12.890Z,-9.4841,161.4502,36.29,4.4,mb,,243,1.483,0.55,us,us20002xf7,2015-07-16T04:25:01.214Z,"114km SE of Auki, Solomon Islands",earthquake
2015-06-29T22:20:56.000Z,46.0347,27.1698,21.4,4.3,mb,,57,0.17,0.89,us,us10002mfv,2015-07-16T04:05:10.980Z,"4km NNW of Pufesti, Romania",earthquake
2015-06-29T22:07:48.500Z,36.6805,71.3003,191,5.5,mwb,,27,0.731,1.25,us,us10002mft,2015-07-17T16:06:31.000Z,"20km W of Ashkasham, Afghanistan",earthquake
2015-06-29T21:46:23.940Z,27.4724,85.7525,10,4.3,mb,,141,0.455,0.91,us,us10002mfm,2015-07-16T03:38:49.381Z,"26km ESE of Panaoti, Nepal",earthquake
2015-06-29T21:04:05.720Z,-1.5181,26.3784,10,4.1,mb,,96,4.453,0.43,us,us20002xf9,2015-07-16T02:54:48.602Z,"165km NNE of Kindu, Democratic Republic of the Congo",earthquake
2015-06-29T21:00:41.980Z,-2.7532,27.7946,10,4.2,mb,,117,3.636,0.92,us,us20002xfe,2015-07-15T05:53:15.211Z,"118km WSW of Kabare, Democratic Republic of the Congo",earthquake
2015-06-29T17:42:43.590Z,27.8834,85.7279,10,4,mb,,112,0.403,1.04,us,us10002mfa,2015-06-29T21:17:21.142Z,"23km WSW of Kodari, Nepal",earthquake
2015-06-29T14:14:07.930Z,0.3154,123.924,218.59,4.4,mb,,147,1.773,0.93,us,us10002mcg,2015-06-29T22:17:03.796Z,"10km SW of Molibagu, Indonesia",earthquake
2015-06-29T13:55:20.400Z,-17.4755,167.8831,33.91,4.9,mb,,187,3.34,0.94,us,us10002mca,2015-06-29T21:58:03.846Z,"54km WNW of Port-Vila, Vanuatu",earthquake
2015-06-29T13:52:33.620Z,53.5736,163.2931,35.89,4.4,mb,,140,2.84,0.85,us,us10002mcd,2015-06-29T21:55:09.502Z,"251km SW of Nikol'skoye, Russia",earthquake
2015-06-29T11:36:37.490Z,39.1515,21.7512,20.02,4.5,mb,,44,0.473,0.45,us,us10002mbi,2015-07-13T06:05:44.300Z,"14km S of Neochorion, Greece",earthquake
2015-06-29T10:13:01.000Z,57.4714,-154.154,60.2,4.5,ml,175,115.199990784001,,0.88,ak,ak11637738,2015-07-08T22:42:12.093Z,"12km SW of Larsen Bay, Alaska",earthquake
2015-06-29T09:09:15.610Z,-16.0151,-74.2109,23.72,5.5,mb,,92,4.377,1.06,us,us10002mb3,2015-07-17T16:06:30.000Z,"77km SSE of Acari, Peru",earthquake
2015-06-29T06:30:38.560Z,4.6579,127.4573,123.33,4.5,mb,,161,3.038,0.69,us,us10002mae,2015-06-29T14:33:05.938Z,"235km ESE of Sarangani, Philippines",earthquake
2015-06-29T04:46:39.710Z,-24.2999,-67.0755,165.78,4,mb,,39,2.379,1.18,us,us10002ma3,2015-07-15T05:44:47.234Z,"77km W of San Antonio de los Cobres, Argentina",earthquake
2015-06-29T04:15:14.950Z,19.9471,-70.3737,10,4.2,mb,,77,0.615,1.3,us,us10002ma0,2015-07-15T05:40:59.318Z,"22km N of Cabarete, Dominican Republic",earthquake
2015-06-29T03:20:37.680Z,-60.8212,-33.6987,15.19,4.3,mb,,113,6.724,1.3,us,us20002xen,2015-07-15T00:30:45.986Z,"Scotia Sea",earthquake
2015-06-29T02:58:21.590Z,53.6935,160.3485,85.55,4.2,mb,,115,1.219,0.76,us,us20002xer,2015-07-14T23:27:47.585Z,"134km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-06-29T01:51:50.260Z,-19.5458,-177.5346,553.38,4.5,mb,,93,4.551,0.77,us,us10002m9g,2015-07-14T23:03:01.088Z,"172km NE of Ndoi Island, Fiji",earthquake
2015-06-29T01:22:16.660Z,-17.347,-174.2734,103.77,4.4,mb,,71,4.179,0.94,us,us20002xem,2015-07-14T22:49:19.083Z,"147km NNW of Neiafu, Tonga",earthquake
2015-06-28T23:57:15.530Z,28.0316,86.056,10,4.7,mb,,94,0.728,1.26,us,us10002m90,2015-06-29T23:19:53.207Z,"8km NE of Zham, China",earthquake
2015-06-28T23:32:07.470Z,-32.5172,-177.5379,35,4.2,mb,,156,7.203,0.25,us,us20002x7q,2015-07-14T01:09:32.280Z,"176km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-28T23:03:24.160Z,38.7579,120.8641,14.39,4.3,mb,,108,3.85,0.69,us,us20002x7p,2015-07-14T01:02:22.689Z,"35km W of Lushun, China",earthquake
2015-06-28T15:54:42.410Z,16.7122,-94.5585,91.65,5.4,mwb,,65,2.362,0.74,us,us10002m7u,2015-06-29T18:28:12.419Z,"17km NNE of Niltepec, Mexico",earthquake
2015-06-28T15:21:51.110Z,39.2593,72.3655,10,4.4,mb,,78,0.489,1.02,us,us10002m7q,2015-06-28T23:25:15.493Z,"72km E of Karakenja, Tajikistan",earthquake
2015-06-28T15:21:12.570Z,82.6319,118.9978,10,4.4,mb,,111,15.081,0.66,us,us10002m7r,2015-06-28T23:23:40.742Z,"North of Severnaya Zemlya",earthquake
2015-06-28T14:44:19.200Z,-18.158,-178.4198,623.29,4.4,mb,,86,3.382,0.91,us,us10002m7j,2015-06-28T22:47:01.936Z,"277km N of Ndoi Island, Fiji",earthquake
2015-06-28T14:03:04.390Z,42.7406,139.0395,218.8,4.1,mb,,45,1.774,0.7,us,us10002m7e,2015-06-28T22:05:48.650Z,"122km WSW of Iwanai, Japan",earthquake
2015-06-28T12:53:42.130Z,-32.2259,-177.6195,10,5.1,mb,,132,2.983,0.55,us,us10002m7a,2015-07-12T10:28:23.705Z,"149km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-28T12:17:03.820Z,-16.2862,-176.1375,38.35,4.6,mb,,142,5.744,0.34,us,us20002x79,2015-07-14T12:12:55.308Z,"258km W of Hihifo, Tonga",earthquake
2015-06-28T11:57:52.720Z,-19.6964,-177.9283,445.08,4,mb,,168,29.486,0.3,us,us20002x77,2015-07-14T10:50:05.017Z,"132km NE of Ndoi Island, Fiji",earthquake
2015-06-28T11:37:41.010Z,-8.3798,116.006,10,4.4,mb,,120,1.836,0.38,us,us10002m94,2015-07-12T09:01:04.751Z,"10km WNW of Karangsubagan, Indonesia",earthquake
2015-06-28T10:16:56.170Z,-15.8184,-74.5741,29.7,4.1,mb,,154,4.399,0.61,us,us10002m6z,2015-07-12T08:33:56.701Z,"43km S of Acari, Peru",earthquake
2015-06-28T10:04:38.560Z,43.9719,-128.0426,16.31,4.2,mb,,191,3.457,0.73,us,us20002x7t,2015-07-14T10:37:03.993Z,"Off the coast of Oregon",earthquake
2015-06-28T08:10:10.480Z,19.335,-155.2093333,8.55,5.2,ml,63,74,0.03902,0.09,hv,hv60968241,2015-07-08T18:06:44.141Z,"13km S of Volcano, Hawaii",earthquake
2015-06-28T04:27:27.220Z,-35.1994,179.7509,53.85,4.5,mb,,100,2.63,1.27,us,us20002x70,2015-07-19T04:46:38.631Z,"Off the east coast of the North Island of New Zealand",earthquake
2015-06-28T03:19:47.000Z,-24.276,-67.157,191,4.2,mb,,,,0.92,us,us10002m6e,2015-07-19T04:20:54.666Z,"85km W of San Antonio de los Cobres, Argentina",earthquake
2015-06-28T01:43:06.550Z,-8.2483,123.8893,180.81,4.1,mb,,116,1.543,0.45,us,us20002x6x,2015-07-19T04:05:44.839Z,"132km ENE of Duang, Indonesia",earthquake
2015-06-28T01:16:42.670Z,-29.8958,-179.1176,324.53,4,mb,,125,1.221,0.62,us,us20002x6w,2015-07-19T02:27:44.299Z,"137km WSW of Raoul Island, New Zealand",earthquake
2015-06-28T01:05:28.590Z,26.6419,90.4076,26,5.1,mwb,,36,1.685,0.99,us,us10002m67,2015-07-19T00:20:50.737Z,"19km N of Basugaon, India",earthquake
2015-06-27T23:48:43.660Z,-17.9254,65.3615,10,4.9,mb,,48,12.528,0.52,us,us10002m5u,2015-07-19T04:37:59.907Z,"282km NE of Port Mathurin, Mauritius",earthquake
2015-06-27T23:37:43.500Z,29.4158,138.512,481.63,4.2,mb,,108,3.852,1.05,us,us20002wtc,2015-07-19T04:25:11.203Z,"Izu Islands, Japan region",earthquake
2015-06-27T23:29:33.210Z,-31.2667,-177.6172,10,4.7,mb,,186,2.033,1.08,us,us10002m5n,2015-06-28T07:32:13.747Z,"123km E of L'Esperance Rock, New Zealand",earthquake
2015-06-27T22:54:07.020Z,-9.5378,125.1487,45.36,4.2,mb,,72,0.895,1.5,us,us20002wtb,2015-07-19T04:10:39.068Z,"55km SSE of Atambua, Indonesia",earthquake
2015-06-27T22:42:12.590Z,-6.0279,147.2376,56.21,4.5,mb,,53,3.355,0.69,us,us10002m5c,2015-07-19T03:29:32.454Z,"81km NNE of Lae, Papua New Guinea",earthquake
2015-06-27T21:53:54.840Z,3.7613,122.3538,597.14,4.4,mb,,76,3.065,0.65,us,us10002m54,2015-07-19T02:56:17.937Z,"252km SE of Latung, Philippines",earthquake
2015-06-27T21:30:08.330Z,-5.4487,152.243,35,4.9,mb,,48,1.251,0.8,us,us10002m4v,2015-07-18T22:24:46.140Z,"121km S of Kokopo, Papua New Guinea",earthquake
2015-06-27T21:00:54.280Z,-6.7152,102.6299,10,4.3,mb,,133,4.788,0.8,us,us20002wt8,2015-07-18T23:11:32.088Z,"217km SW of Biha, Indonesia",earthquake
2015-06-27T19:03:46.850Z,-23.6853,-177.3907,186.03,4.5,mb,,118,7.287,0.84,us,us10002m40,2015-07-18T21:30:20.546Z,"South of the Fiji Islands",earthquake
2015-06-27T18:37:20.210Z,36.5189,71.1522,82.7,4.3,mb,,110,0.761,1.2,us,us10002m3w,2015-06-28T02:39:55.921Z,"38km WSW of Ashkasham, Afghanistan",earthquake
2015-06-27T16:21:16.430Z,-5.2784,153.0494,46.82,5,mb,,140,1.395,0.83,us,us10002m3p,2015-06-28T00:23:59.918Z,"89km S of Taron, Papua New Guinea",earthquake
2015-06-27T15:35:06.450Z,-25.1049,-179.0778,405.03,4.7,mb,,79,4.248,1.01,us,us10002m3g,2015-06-27T23:37:35.913Z,"South of the Fiji Islands",earthquake
2015-06-27T15:34:04.010Z,29.0447,34.6826,22,5.5,mwb,,57,2.377,0.83,us,us10002m3f,2015-07-17T20:09:18.573Z,"1km E of Nuwaybi`a, Egypt",earthquake
2015-06-27T15:16:01.600Z,13.9043,-90.2291,105.72,4.7,mb,,106,0.975,1.23,us,us10002m37,2015-07-17T20:09:20.848Z,"8km SSW of Pasaco, Guatemala",earthquake
2015-06-27T15:00:14.470Z,-5.3134,153.2882,30.21,4.7,mb,,150,1.58,0.77,us,us10002m33,2015-06-27T23:02:52.035Z,"97km SSE of Taron, Papua New Guinea",earthquake
2015-06-27T14:42:25.690Z,-18.6068,-177.7935,550.31,4.2,mb,,167,4.04,0.48,us,us20002wt5,2015-07-20T14:27:44.937Z,"245km NNE of Ndoi Island, Fiji",earthquake
2015-06-27T12:33:36.080Z,-0.1012,123.177,87.64,4.3,mb,,84,1.018,0.89,us,us20002wt2,2015-07-12T07:02:51.801Z,"53km S of Bilungala, Indonesia",earthquake
2015-06-27T12:24:03.330Z,-5.2891,153.2165,35,5.1,mb,,22,1.513,1.02,us,us10002m2r,2015-07-12T06:41:38.577Z,"93km SSE of Taron, Papua New Guinea",earthquake
2015-06-27T11:52:42.190Z,52.0899,-170.5703,38.68,4.6,mb,,137,1.37,0.87,us,us10002m2p,2015-07-13T21:32:17.536Z,"60km S of Yunaska Island, Alaska",earthquake
2015-06-27T07:28:53.960Z,-48.9908,121.4286,10,5.1,mb,,83,16.354,1.06,us,us10002m1x,2015-07-17T16:06:26.000Z,"Western Indian-Antarctic Ridge",earthquake
2015-06-27T04:05:36.330Z,36.1931,70.576,121.8,4.1,mb,,88,0.93,0.71,us,us10002m1l,2015-07-18T22:29:37.327Z,"25km NW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-06-27T02:51:23.740Z,-52.4812,-4.6995,10,5,mb,,72,18.967,1.01,us,us10002m1h,2015-07-18T01:57:32.186Z,"Southern Mid-Atlantic Ridge",earthquake
2015-06-27T02:27:52.970Z,-29.709,-178.328,116.72,4.4,mb,,142,0.578,0.65,us,us20002wst,2015-07-18T00:09:45.304Z,"64km SW of Raoul Island, New Zealand",earthquake
2015-06-27T01:41:59.800Z,-52.2345,-4.7448,10,4.7,mb,,74,19.526,0.99,us,us10002m1g,2015-07-17T23:18:45.840Z,"Southern Mid-Atlantic Ridge",earthquake
2015-06-27T01:35:42.320Z,53.5403,-163.7189,14.8,5,mb,,82,1.064,0.82,us,us10002m1f,2015-07-17T23:34:37.431Z,"147km S of False Pass, Alaska",earthquake
2015-06-27T00:02:30.420Z,-17.6167,-174.6113,137.48,4.5,mb,,77,4.586,1.03,us,us20002wss,2015-07-12T02:43:17.088Z,"132km NNW of Neiafu, Tonga",earthquake
2015-06-26T23:32:35.550Z,-28.3445,-68.902,63.83,4,mwr,,51,1.396,1.44,us,us10002m17,2015-06-28T03:24:30.384Z,"82km NW of Vinchina, Argentina",earthquake
2015-06-26T23:03:11.280Z,-5.7852,128.8151,298.52,4,mb,,158,3.293,0.38,us,us20002wl9,2015-07-12T03:05:17.765Z,"239km SSE of Amahusu, Indonesia",earthquake
2015-06-26T21:54:03.750Z,26.1883,125.429,35.48,4.6,mb,,77,2.628,0.68,us,us20002wl8,2015-07-12T01:41:11.327Z,"154km N of Hirara, Japan",earthquake
2015-06-26T20:39:23.780Z,28.3191,129.415,41.32,4.6,mb,,133,1.791,1.49,us,us10002m0v,2015-06-27T04:41:56.717Z,"8km SW of Naze, Japan",earthquake
2015-06-26T18:30:09.210Z,44.0276,146.9279,74.6,4.9,mb,,134,3.125,1.25,us,us10002lzp,2015-06-27T02:32:53.832Z,"30km NNE of Shikotan, Russia",earthquake
2015-06-26T17:41:59.240Z,36.4702,69.3009,29.5,4.8,mb,,66,1.214,1.16,us,us10002lzb,2015-06-27T01:44:33.290Z,"28km SE of Khanabad, Afghanistan",earthquake
2015-06-26T16:34:24.760Z,-17.6478,-178.5467,557.47,4.3,mb,,140,3.243,0.92,us,us20002wl7,2015-07-20T14:07:26.084Z,"259km ESE of Lambasa, Fiji",earthquake
2015-06-26T16:16:38.460Z,25.0385,123.4229,106.77,4.6,mb,,95,0.68,1.19,us,us10002lwv,2015-07-20T13:52:18.368Z,"76km NE of Yonakuni, Japan",earthquake
2015-06-26T14:07:34.020Z,35.2672,141.4736,35,4.6,mb,,135,1.419,1.27,us,us10002lvr,2015-07-20T14:00:30.354Z,"77km SE of Hasaki, Japan",earthquake
2015-06-26T14:05:37.160Z,28.2013,106.0739,15.13,4.6,mb,,119,3.634,0.73,us,us20002wky,2015-07-19T17:17:11.111Z,"7km NNE of Taiping, China",earthquake
2015-06-26T10:38:01.940Z,41.4779,142.1079,54.96,4.5,mwr,,133,0.951,1.1,us,us10002lup,2015-06-26T18:08:23.040Z,"77km ENE of Mutsu, Japan",earthquake
2015-06-26T09:26:08.390Z,12.8037,-88.6054,35,4.4,mb,,166,1.068,1.37,us,us10002lua,2015-06-26T17:28:39.691Z,"53km S of Puerto El Triunfo, El Salvador",earthquake
2015-06-26T08:50:10.970Z,0.6318,121.7047,103.68,4.8,mb,,60,1.038,1.02,us,us10002ltz,2015-06-26T16:53:49.717Z,"17km NE of Lemito, Indonesia",earthquake
2015-06-26T07:17:43.440Z,-32.126,-178.0244,10,4.8,mb,,129,2.872,0.69,us,us10002lte,2015-06-26T15:20:17.807Z,"113km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-26T05:16:02.900Z,28.58,52.164,20,4,mb,,,,0.84,us,us20002wkp,2015-07-18T10:28:24.451Z,"49km SW of Firuzabad, Iran",earthquake
2015-06-26T04:39:49.000Z,57.7675,-154.0552,28.2,4.8,mb,,,,0.76,ak,ak11634670,2015-07-15T21:40:28.952Z,"30km NNW of Larsen Bay, Alaska",earthquake
2015-06-26T04:37:43.810Z,-10.6372,152.372,29.75,4.1,mb,,156,5.277,1.33,us,us20002wkm,2015-07-15T22:27:45.040Z,"179km SSW of Kulumadau, Papua New Guinea",earthquake
2015-06-26T04:14:25.900Z,17.8671,146.6008,90.77,4.2,mb,,145,1.739,0.57,us,us20002wkc,2015-07-16T05:26:39.294Z,"91km ESE of Pagan, Northern Mariana Islands",earthquake
2015-06-26T03:02:05.920Z,11.0581,-62.4199,115.53,4.2,mb,,69,1.305,0.94,us,us10002lrh,2015-07-15T23:46:47.719Z,"54km NNW of Gueiria, Venezuela",earthquake
2015-06-26T02:55:55.750Z,4.2583,125.7525,157.88,4.7,mb,,60,2.798,1.06,us,us10002lre,2015-07-15T23:41:32.943Z,"130km SSE of Sarangani, Philippines",earthquake
2015-06-26T02:51:56.380Z,-32.1948,-178.2889,10,4.8,mb,,64,2.956,0.89,us,us10002lrf,2015-07-15T23:35:57.979Z,"102km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-26T01:15:01.470Z,10.838,-61.9668,10,4.2,mb,,91,1.322,0.85,us,us20002wk7,2015-07-15T23:27:02.862Z,"46km NE of Gueiria, Venezuela",earthquake
2015-06-26T00:22:42.520Z,-5.1858,152.8725,11.9,4.5,mb,,147,1.214,1.05,us,us20002wk5,2015-07-12T01:10:55.401Z,"81km SSW of Taron, Papua New Guinea",earthquake
2015-06-26T00:00:17.200Z,-30.5603,-179.4877,318.8,4,mb,,134,1.884,1.15,us,us20002wk6,2015-07-12T01:23:12.454Z,"111km NNW of L'Esperance Rock, New Zealand",earthquake
2015-06-25T23:34:15.560Z,-32.3591,-177.898,10,4.4,mb,,176,7.633,0.35,us,us20002wca,2015-07-12T00:40:01.484Z,"139km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T23:21:34.320Z,-25.2792,-179.6938,495.4,4.3,mb,,101,4.251,1.07,us,us20002wcd,2015-07-12T01:01:07.532Z,"South of the Fiji Islands",earthquake
2015-06-25T22:57:15.230Z,-32.1261,-177.9392,10,5,mb,,121,2.871,0.79,us,us10002lq2,2015-06-28T04:12:52.729Z,"119km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T22:30:35.500Z,-34.1308,179.1362,192.88,4.2,mb,,170,12.36,0.49,us,us20002wc7,2015-07-11T23:47:45.043Z,"South of the Kermadec Islands",earthquake
2015-06-25T22:25:58.750Z,-32.4275,-177.0536,10,4.5,mb,,154,7.52,0.54,us,us20002wc8,2015-07-12T00:42:30.776Z,"206km ESE of L'Esperance Rock, New Zealand",earthquake
